state,district,sex,age,id,hhid,psid,female,medwork,rural,hhweight,stateName
23,22,1,22,Q1V173319110103,733191101,73319110103,0,1,0,0.2146666,Madhya Pradesh
30,1,2,25,Q4V153081110103,530811101,53081110103,1,1,1,0.23410034,Goa
9,42,2,21,Q3V157870230104,578702301,57870230104,1,0,1,2.2446046,Uttar Pradesh
9,23,1,23,Q2V154165110103,541651101,54165110103,0,1,1,0.90929723,Uttar Pradesh
9,33,2,58,Q3V177516130202,775161302,77516130202,1,0,0,0.54684776,Uttar Pradesh
1,15,1,40,Q1V151657110101,516571101,51657110101,0,1,1,0.34432903,Jammu & Kashmir
13,6,1,20,Q4V153471220103,534712201,53471220103,0,0,1,0.50600594,Nagaland
2,1,1,33,Q2V153123120405,531231204,53123120405,0,1,1,0.095941864,Himachal Pradesh
10,14,1,40,Q2V156121120201,561211202,56121120201,0,1,1,0.072219208,Bihar
9,67,2,38,Q1V156177120102,561771201,56177120102,1,0,1,0.26689309,Uttar Pradesh
8,19,2,63,Q2V177502120201,775021202,77502120201,1,0,0,0.70544851,Rajasthan
8,7,1,17,Q1V173579130101,735791301,73579130101,0,0,0,0.80388778,Rajasthan
24,13,1,45,Q1V172637110101,726371101,72637110101,0,1,0,0.16521306,Gujarat
32,2,2,32,Q2V171908120103,719081201,71908120103,1,0,0,0.58051884,Kerala
8,8,1,50,Q1V150864110101,508641101,50864110101,0,1,1,0.61369294,Rajasthan
27,34,1,60,Q3V159497120201,594971202,59497120201,0,1,1,0.11261617,Maharashtra
24,1,1,24,Q3V151966110103,519661101,51966110103,0,1,1,2.0338845,Gujarat
3,12,2,35,Q4V172440140102,724401401,72440140102,1,0,0,0.1798531,Punjab
6,15,1,27,Q4V172724110103,727241101,72724110103,0,1,0,0.66191447,Haryana
3,9,2,40,Q1V170201120102,702011201,70201120102,1,0,0,0.026849864,Punjab
32,10,1,42,Q1V157596130101,575961301,57596130101,0,1,1,0.30731714,Kerala
9,24,1,22,Q1V151633220207,516332202,51633220207,0,0,1,1.2900437,Uttar Pradesh
12,11,2,23,Q4V153553110104,535531101,53553110104,1,0,1,0.066713378,Arunachal Pradesh
36,3,2,50,Q1V177159110202,771591102,77159110202,1,0,0,0.21980412,Telangana
23,39,1,26,Q4V157109220103,571092201,57109220103,0,1,1,0.48748595,Madhya Pradesh
12,6,2,55,Q3V173821140102,738211401,73821140102,1,0,0,0.039441548,Arunachal Pradesh
9,25,1,52,Q2V159216120201,592161202,59216120201,0,1,1,0.063985728,Uttar Pradesh
10,27,2,45,Q2V172189110102,721891101,72189110102,1,0,0,0.93602735,Bihar
6,13,1,30,Q2V156247210106,562472101,56247210106,0,1,1,4.1062927,Haryana
27,22,1,29,Q4V174192220103,741922201,74192220103,0,1,0,0.96176237,Maharashtra
23,30,2,43,Q1V159893110102,598931101,59893110102,1,0,1,0.92957902,Madhya Pradesh
9,9,2,32,Q1V172181120102,721811201,72181120102,1,1,0,1.2234601,Uttar Pradesh
9,9,2,40,Q1V157053220203,570532202,57053220203,1,0,1,1.318471,Uttar Pradesh
10,20,2,30,Q2V151854210104,518542101,51854210104,1,1,1,6.2278872,Bihar
9,65,2,35,Q3V172610130101,726101301,72610130101,1,1,0,0.52567309,Uttar Pradesh
24,2,1,18,Q4V173102130102,731021301,73102130102,0,0,0,0.55775577,Gujarat
13,4,2,52,Q3V152162120102,521621201,52162120102,1,0,1,0.094014898,Nagaland
6,14,2,50,Q1V175225140202,752251402,75225140202,1,1,0,0.067586474,Haryana
1,8,1,27,Q3V155659110103,556591101,55659110103,0,1,1,0.084347263,Jammu & Kashmir
22,9,2,25,Q1V155277130104,552771301,55277130104,1,1,1,1.2937638,Chhattisgarh
6,15,1,28,Q2V154930120206,549301202,54930120206,0,1,1,0.38750365,Haryana
9,33,2,45,Q4V170535130101,705351301,70535130101,1,1,0,0.558483,Uttar Pradesh
36,6,1,29,Q3V154937210103,549372101,54937210103,0,1,1,3.484642,Telangana
33,28,2,34,Q3V172676110102,726761101,72676110102,1,0,0,0.25003126,Tamil Nadu
9,11,1,16,Q4V172506130204,725061302,72506130204,0,0,0,0.20899665,Uttar Pradesh
5,5,1,22,Q1V156330210102,563302101,56330210102,0,0,1,1.527562,Uttrakhand
32,10,2,42,Q3V152293120202,522931202,52293120202,1,1,1,0.23680194,Kerala
24,17,2,29,Q4V159638110102,596381101,59638110102,1,1,1,0.61014533,Gujarat
27,20,1,16,Q2V150528120103,505281201,50528120103,0,0,1,0.21057564,Maharashtra
8,28,1,36,Q3V154552210103,545522101,54552210103,0,1,1,3.5884299,Rajasthan
19,11,1,48,Q4V177807130201,778071302,77807130201,0,1,0,0.41248071,West Bengal
24,8,2,55,Q3V171585130202,715851302,71585130202,1,0,0,0.71164358,Gujarat
10,7,2,62,Q4V152134210102,521342101,52134210102,1,0,1,3.4490666,Bihar
18,4,1,16,Q1V154506220205,545062202,54506220205,0,0,1,0.22010003,Assam
9,8,2,46,Q2V155884210102,558842101,55884210102,1,0,1,7.2650204,Uttar Pradesh
23,38,1,30,Q2V172830130201,728301302,72830130201,0,1,0,0.4676016,Madhya Pradesh
14,4,2,58,Q3V156976230102,569762301,56976230102,1,0,1,0.09545999,Manipur
14,6,1,46,Q1V172492110103,724921101,72492110103,0,1,0,0.13348354,Manipur
36,1,2,40,Q1V173988110102,739881101,73988110102,1,0,0,0.58098823,Telangana
5,9,2,28,Q1V151834120204,518341202,51834120204,1,0,1,0.35542455,Uttrakhand
6,19,1,30,Q1V155642110109,556421101,55642110109,0,1,1,0.008265784,Haryana
10,33,2,45,Q3V150198130102,501981301,50198130102,1,0,1,0.16959105,Bihar
12,4,2,34,Q2V150148130202,501481302,50148130202,1,0,1,0.09272036,Arunachal Pradesh
9,15,2,47,Q2V179834210102,798342101,79834210102,1,0,0,0.46249321,Uttar Pradesh
19,17,1,40,Q1V172215240106,722152401,72215240106,0,0,0,2.0038235,West Bengal
33,3,1,40,Q3V170366130201,703661302,70366130201,0,1,0,1.0190613,Tamil Nadu
19,4,2,16,Q4V157776110106,577761101,57776110106,1,0,1,0.27012345,West Bengal
24,19,1,33,Q2V174089110206,740891102,74089110206,0,1,0,0.3910695,Gujarat
33,31,1,62,Q2V172513130101,725131301,72513130101,0,1,0,0.86022347,Tamil Nadu
26,1,1,32,Q3V171903110204,719031102,71903110204,0,1,0,0.003634091,D & N Haveli
23,24,1,21,Q2V173494110203,734941102,73494110203,0,0,0,0.49074236,Madhya Pradesh
9,33,1,59,Q1V175746110201,757461102,75746110201,0,1,0,1.5281742,Uttar Pradesh
33,19,2,40,Q1V172239120202,722391202,72239120202,1,0,0,0.47070378,Tamil Nadu
32,1,2,37,Q1V152717130102,527171301,52717130102,1,0,1,1.0087148,Kerala
10,30,2,36,Q4V155695210102,556952101,55695210102,1,0,1,4.5343089,Bihar
20,4,1,45,Q4V154761110101,547611101,54761110101,0,1,1,0.1934575,Jharkhand
21,4,1,45,Q4V153366120201,533661202,53366120201,0,1,1,0.47953066,Odisha
22,11,2,60,Q3V175226130201,752261302,75226130201,1,0,0,0.50747293,Chhattisgarh
33,3,2,18,Q4V170375140102,703751401,70375140102,1,0,0,1.0322756,Tamil Nadu
6,9,2,36,Q3V155544220104,555442201,55544220104,1,0,1,0.93112051,Haryana
9,1,2,50,Q3V154322130102,543221301,54322130102,1,0,1,5.0507064,Uttar Pradesh
29,3,2,32,Q3V172039130202,720391302,72039130202,1,0,0,0.54654038,Karnataka
9,24,1,16,Q3V152207120203,522071202,52207120203,0,0,1,0.84119141,Uttar Pradesh
17,6,1,20,Q3V170702110103,707021101,70702110103,0,0,0,0.17406231,Meghalaya
23,11,1,17,Q2V171118140104,711181401,71118140104,0,1,0,0.48206607,Madhya Pradesh
6,9,2,50,Q3V153150210102,531502101,53150210102,1,0,1,2.7582605,Haryana
36,5,2,20,Q2V170244120104,702441201,70244120104,1,0,0,1.4083413,Telangana
32,14,2,55,Q1V173893110205,738931102,73893110205,1,0,0,0.35220307,Kerala
27,31,2,56,Q1V175798120202,757981202,75798120202,1,0,0,0.93930978,Maharashtra
14,7,2,36,Q2V172604130103,726041301,72604130103,1,1,0,0.051494583,Manipur
10,19,1,35,Q3V150503120201,505031202,50503120201,0,1,1,0.047026463,Bihar
29,11,2,50,Q3V179853110102,798531101,79853110102,1,0,0,0.35215357,Karnataka
2,6,1,51,Q2V157190120101,571901201,57190120101,0,1,1,0.1217936,Himachal Pradesh
29,18,2,55,Q3V175972140202,759721402,75972140202,1,0,0,0.2835153,Karnataka
9,1,2,45,Q3V177876130102,778761301,77876130102,1,0,0,0.5587669,Uttar Pradesh
16,2,1,20,Q3V154047210105,540472101,54047210105,0,0,1,0.16563608,Tripura
8,18,1,31,Q3V152543220203,525432202,52543220203,0,1,1,2.9768822,Rajasthan
21,25,1,35,Q3V155268220101,552682201,55268220101,0,1,1,0.61620283,Odisha
34,2,2,20,Q3V172767110204,727671102,72767110204,1,0,0,0.17203739,Puducherry
33,4,2,61,Q3V173635140201,736351402,73635140201,1,0,0,2.3696895,Tamil Nadu
18,23,1,15,Q2V172405130205,724051302,72405130205,0,0,0,0.2232762,Assam
33,18,2,45,Q2V157797120102,577971201,57797120102,1,1,1,0.38385859,Tamil Nadu
19,17,1,60,Q4V154605220106,546052201,54605220106,0,0,1,0.82677382,West Bengal
21,24,2,42,Q2V173576110202,735761102,73576110202,1,0,0,0.38714471,Odisha
6,19,2,26,Q2V155679230102,556792301,55679230102,1,0,1,5.4049268,Haryana
19,13,1,28,Q3V157007210103,570072101,57007210103,0,1,1,1.0798917,West Bengal
9,22,2,20,Q3V155829210104,558292101,55829210104,1,0,1,1.7091091,Uttar Pradesh
23,15,2,29,Q4V154148120204,541481202,54148120204,1,0,1,0.649988,Madhya Pradesh
27,25,2,16,Q2V170315110104,703151101,70315110104,1,0,0,0.94602108,Maharashtra
33,7,1,45,Q3V150780210101,507802101,50780210101,0,1,1,2.0947175,Tamil Nadu
8,12,2,33,Q3V156706220202,567062202,56706220202,1,1,1,1.9867123,Rajasthan
2,1,1,31,Q3V154726110106,547261101,54726110106,0,1,1,0.37037978,Himachal Pradesh
9,11,1,16,Q3V158331110103,583311101,58331110103,0,0,1,0.21813814,Uttar Pradesh
28,8,1,40,Q4V151451220101,514512201,51451220101,0,1,1,1.1781491,Andhra Pradesh
10,36,1,45,Q2V155637220101,556372201,55637220101,0,1,1,1.1015508,Bihar
3,15,1,27,Q1V150283120203,502831202,50283120203,0,1,1,0.24191289,Punjab
19,11,2,24,Q1V171531120203,715311202,71531120203,1,0,0,0.15964368,West Bengal
5,10,1,17,Q3V152858120203,528581202,52858120203,0,0,1,0.5334096,Uttrakhand
21,5,1,46,Q1V154116230101,541162301,54116230101,0,1,1,3.8958836,Odisha
20,12,2,40,Q1V179180120102,791801201,79180120102,1,0,0,0.25905135,Jharkhand
24,19,2,55,Q3V175618210102,756182101,75618210102,1,0,0,3.9803524,Gujarat
3,5,1,21,Q2V157467130203,574671302,57467130203,0,1,1,1.1791556,Punjab
32,13,1,40,Q1V159112110101,591121101,59112110101,0,1,1,1.215772,Kerala
33,12,2,15,Q2V179872120204,798721202,79872120204,1,0,0,0.39385965,Tamil Nadu
6,17,1,39,Q4V150240130101,502401301,50240130101,0,1,1,0.29271722,Haryana
32,4,2,34,Q3V179970130204,799701302,79970130204,1,1,0,0.35659304,Kerala
6,20,1,50,Q2V177656110301,776561103,77656110301,0,1,0,0.50838977,Haryana
22,9,1,24,Q4V174231110203,742311102,74231110203,0,0,0,0.35626015,Chhattisgarh
1,11,1,17,Q2V150706210105,507062101,50706210105,0,0,1,0.61425245,Jammu & Kashmir
22,11,1,47,Q1V155889110101,558891101,55889110101,0,1,1,0.12881747,Chhattisgarh
8,6,2,14,Q4V155625120104,556251201,55625120104,1,0,1,0.47670037,Rajasthan
12,4,2,35,Q1V154269130202,542691302,54269130202,1,0,1,0.050404251,Arunachal Pradesh
9,13,1,38,Q4V172967140101,729671401,72967140101,0,1,0,0.45403263,Uttar Pradesh
9,31,2,18,Q1V150896120104,508961201,50896120104,1,0,1,0.70011514,Uttar Pradesh
7,1,1,50,Q2V170717140201,707171402,70717140201,0,1,0,2.7138679,Delhi
27,20,1,22,Q4V173355120102,733551201,73355120102,0,0,0,0.42266047,Maharashtra
9,35,1,15,Q1V153827230103,538272301,53827230103,0,0,1,6.2354784,Uttar Pradesh
7,3,2,40,Q4V175985140102,759851401,75985140102,1,0,0,2.7667596,Delhi
4,1,1,17,Q3V170872120103,708721201,70872120103,0,0,0,0.29824391,Chandigarh
9,46,1,15,Q4V156799210106,567992101,56799210106,0,0,1,4.3767915,Uttar Pradesh
8,8,1,35,Q1V150864130101,508641301,50864130101,0,1,1,1.0301272,Rajasthan
22,10,2,19,Q3V170755120104,707551201,70755120104,1,0,0,0.37262085,Chhattisgarh
19,11,1,30,Q1V179552110202,795521102,79552110202,0,1,0,1.0351501,West Bengal
18,18,1,65,Q1V154597110201,545971102,54597110201,0,0,1,0.51158369,Assam
27,22,1,36,Q1V174494120103,744941201,74494120103,0,1,0,1.2005672,Maharashtra
9,66,2,23,Q3V177825120203,778251202,77825120203,1,0,0,0.84627473,Uttar Pradesh
23,25,2,65,Q1V173771110110,737711101,73771110110,1,0,0,0.14797093,Madhya Pradesh
7,1,2,16,Q2V174790110204,747901102,74790110204,1,0,0,0.18016879,Delhi
10,25,1,15,Q2V177427120103,774271201,77427120103,0,0,0,0.34944102,Bihar
29,13,2,45,Q2V174364110102,743641101,74364110102,1,0,0,0.25839812,Karnataka
13,11,2,23,Q3V159668120203,596681202,59668120203,1,0,1,0.045026571,Nagaland
9,19,1,16,Q3V170354110207,703541102,70354110207,0,0,0,0.36110178,Uttar Pradesh
28,4,1,30,Q1V155621220203,556212202,55621220203,0,1,1,1.4659419,Andhra Pradesh
14,6,1,16,Q3V174760110203,747601102,74760110203,0,0,0,0.053611692,Manipur
19,9,2,29,Q3V172404120104,724041201,72404120104,1,1,0,0.50909251,West Bengal
9,25,1,30,Q4V157531120103,575311201,57531120103,0,1,1,0.19760366,Uttar Pradesh
27,19,2,17,Q1V174464130105,744641301,74464130105,1,0,0,0.68240678,Maharashtra
1,21,1,46,Q2V151762130103,517621301,51762130103,0,1,1,0.048719004,Jammu & Kashmir
32,2,2,32,Q1V157368110105,573681101,57368110105,1,1,1,0.90792149,Kerala
21,29,1,50,Q1V155713130101,557131301,55713130101,0,1,1,4.1165352,Odisha
8,23,1,40,Q4V154254110101,542541101,54254110101,0,1,1,0.43009844,Rajasthan
18,19,2,42,Q3V157017230102,570172301,57017230102,1,0,1,2.2278788,Assam
18,2,2,35,Q2V151971210103,519712101,51971210103,1,0,1,0.81223851,Assam
24,15,2,43,Q3V156948120202,569481202,56948120202,1,0,1,0.12494843,Gujarat
28,6,2,28,Q2V156205220105,562052201,56205220105,1,1,1,1.8911439,Andhra Pradesh
24,19,2,24,Q2V150762130203,507621302,50762130203,1,0,1,2.9530277,Gujarat
36,9,2,60,Q4V159496230102,594962301,59496230102,1,1,1,3.9698565,Telangana
29,18,1,25,Q2V179757110203,797571102,79757110203,0,0,0,2.2088799,Karnataka
33,3,2,54,Q2V177771130102,777711301,77771130102,1,0,0,0.8905381,Tamil Nadu
14,1,2,20,Q3V158543120203,585431202,58543120203,1,0,1,0.017148886,Manipur
21,20,1,16,Q1V152834110205,528341102,52834110205,0,0,1,0.099707752,Odisha
33,17,2,64,Q4V153876220102,538762201,53876220102,1,1,1,1.4241008,Tamil Nadu
22,13,2,15,Q1V174152140205,741521402,74152140205,1,0,0,0.65901124,Chhattisgarh
36,2,2,60,Q1V157928130104,579281301,57928130104,1,0,1,0.46052095,Telangana
19,8,1,45,Q4V151168210101,511682101,51168210101,0,1,1,1.1835241,West Bengal
13,9,1,23,Q1V177363140103,773631401,77363140103,0,0,0,0.13394301,Nagaland
3,7,1,34,Q4V153811120103,538111201,53811120103,0,1,1,0.3686794,Punjab
20,12,1,45,Q3V177130110101,771301101,77130110101,0,1,0,0.58687747,Jharkhand
36,1,1,35,Q1V152590120403,525901204,52590120403,0,1,1,0.55505157,Telangana
29,23,1,30,Q3V159859210103,598592101,59859210103,0,1,1,5.9068718,Karnataka
28,11,2,15,Q4V179238140103,792381401,79238140103,1,0,0,0.26712596,Andhra Pradesh
23,46,1,42,Q4V155252120101,552521201,55252120101,0,1,1,0.40937695,Madhya Pradesh
18,15,1,37,Q2V155532130201,555321302,55532130201,0,1,1,0.69420761,Assam
4,1,2,19,Q2V171236110104,712361101,71236110104,1,0,0,0.05551938,Chandigarh
32,4,2,20,Q1V177369110206,773691102,77369110206,1,0,0,0.45905396,Kerala
17,2,2,29,Q2V174777140102,747771401,74777140102,1,0,0,0.044824444,Meghalaya
28,6,1,33,Q2V175420110103,754201101,75420110103,0,1,0,0.48675814,Andhra Pradesh
23,24,1,17,Q4V150761220105,507612201,50761220105,0,0,1,0.087921441,Madhya Pradesh
33,28,2,48,Q3V172676130202,726761302,72676130202,1,0,0,0.25003126,Tamil Nadu
24,7,2,16,Q4V179529120204,795291202,79529120204,1,0,0,0.86900604,Gujarat
19,18,1,45,Q2V152790120301,527901203,52790120301,0,1,1,0.81890547,West Bengal
33,4,1,21,Q1V155697220103,556972201,55697220103,0,0,1,1.041206,Tamil Nadu
4,1,2,35,Q1V155875230102,558752301,55875230102,1,0,1,0.2126172,Chandigarh
19,1,1,24,Q3V154317120101,543171201,54317120101,0,1,1,0.23111586,West Bengal
1,8,1,40,Q4V152001120101,520011201,52001120101,0,1,1,0.048337154,Jammu & Kashmir
32,2,1,21,Q2V172701110204,727011102,72701110204,0,0,0,0.53271151,Kerala
33,2,1,37,Q2V177346130201,773461302,77346130201,0,1,0,1.1587919,Tamil Nadu
1,11,2,58,Q2V151911120102,519111201,51911120102,1,0,1,0.077994891,Jammu & Kashmir
9,33,2,60,Q4V173735110202,737351102,73735110202,1,0,0,1.4686774,Uttar Pradesh
24,25,2,30,Q3V174250140202,742501402,74250140202,1,0,0,1.4437346,Gujarat
19,17,2,62,Q3V152204110102,522041101,52204110102,1,0,1,1.0681392,West Bengal
27,16,2,43,Q4V154366110102,543661101,54366110102,1,1,1,0.45647064,Maharashtra
28,6,1,32,Q3V158778130101,587781301,58778130101,0,1,1,0.9645046,Andhra Pradesh
7,5,1,51,Q1V174574130201,745741302,74574130201,0,1,0,0.45354033,Delhi
29,28,1,37,Q4V153430220201,534302202,53430220201,0,1,1,2.4546006,Karnataka
19,11,2,44,Q4V171022110102,710221101,71022110102,1,0,0,1.2167717,West Bengal
29,23,2,30,Q2V170397130104,703971301,70397130104,1,0,0,0.60012919,Karnataka
36,5,1,60,Q3V173363140101,733631401,73363140101,0,0,0,0.62801629,Telangana
32,4,1,15,Q4V170934140104,709341401,70934140104,0,0,0,0.5330767,Kerala
24,19,1,60,Q4V171510140101,715101401,71510140101,0,1,0,0.22169462,Gujarat
20,6,1,18,Q2V155739120208,557391202,55739120208,0,1,1,0.41534695,Jharkhand
9,18,1,45,Q1V170073110201,700731102,70073110201,0,1,0,0.17152324,Uttar Pradesh
9,43,2,55,Q1V156285120302,562851203,56285120302,1,0,1,0.69463789,Uttar Pradesh
29,1,2,62,Q1V157001110202,570011102,57001110202,1,0,1,1.744687,Karnataka
33,13,1,15,Q4V179007130203,790071302,79007130203,0,0,0,0.95948577,Tamil Nadu
9,13,1,15,Q2V171582130203,715821302,71582130203,0,0,0,0.17592154,Uttar Pradesh
9,23,2,23,Q3V151678210104,516782101,51678210104,1,0,1,3.7197626,Uttar Pradesh
23,49,2,18,Q4V174153120106,741531201,74153120106,1,0,0,0.34031361,Madhya Pradesh
23,22,1,40,Q3V170328120201,703281202,70328120201,0,1,0,1.0265946,Madhya Pradesh
15,8,1,41,Q3V154291110201,542911102,54291110201,0,1,1,0.13785008,Mizoram
19,17,2,19,Q3V172293130205,722931302,72293130205,1,0,0,0.57399768,West Bengal
10,18,1,55,Q1V173534110101,735341101,73534110101,0,1,0,0.16915242,Bihar
33,21,1,14,Q4V170594230104,705942301,70594230104,0,0,0,1.5783902,Tamil Nadu
9,30,2,25,Q3V159655220102,596552201,59655220102,1,0,1,2.4422312,Uttar Pradesh
34,2,1,34,Q1V174491140101,744911401,74491140101,0,1,0,0.32046208,Puducherry
36,5,1,48,Q3V172421110101,724211101,72421110101,0,1,0,0.11949573,Telangana
19,16,2,20,Q3V173962110204,739621102,73962110204,1,0,0,2.3869646,West Bengal
33,1,1,30,Q1V170461110104,704611101,70461110104,0,1,0,1.3048677,Tamil Nadu
10,30,1,40,Q4V155695120201,556951202,55695120201,0,1,1,0.86685294,Bihar
6,13,2,28,Q2V154130120203,541301202,54130120203,1,0,1,0.26459417,Haryana
19,15,2,40,Q2V152593220202,525932202,52593220202,1,0,1,1.6805855,West Bengal
18,6,1,33,Q3V157399230102,573992301,57399230102,0,1,1,2.1600447,Assam
21,21,2,50,Q3V154216110105,542161101,54216110105,1,0,1,0.62095332,Odisha
20,4,2,15,Q2V173402120105,734021201,73402120105,1,0,0,0.39989999,Jharkhand
23,48,1,32,Q4V150108230102,501082301,50108230102,0,1,1,6.4992337,Madhya Pradesh
2,5,1,53,Q3V153498120101,534981201,53498120101,0,1,1,0.014056574,Himachal Pradesh
36,5,2,17,Q2V174275110203,742751102,74275110203,1,0,0,0.50277817,Telangana
13,10,2,18,Q1V175285120103,752851201,75285120103,1,0,0,0.1035622,Nagaland
36,5,1,62,Q2V175303110101,753031101,75303110101,0,1,0,0.97112525,Telangana
2,10,1,39,Q3V152093120109,520931201,52093120109,0,1,1,0.058946658,Himachal Pradesh
32,8,1,40,Q2V175037120101,750371201,75037120101,0,1,0,0.79522294,Kerala
33,3,1,30,Q4V172745140104,727451401,72745140104,0,1,0,1.2541748,Tamil Nadu
14,8,2,42,Q4V172595120202,725951202,72595120202,1,0,0,0.17498854,Manipur
10,26,1,43,Q2V175770140201,757701402,75770140201,0,1,0,0.67078978,Bihar
33,22,2,20,Q2V152136120205,521361202,52136120205,1,0,1,0.20386694,Tamil Nadu
1,10,1,14,Q2V173100140203,731001402,73100140203,0,0,0,0.038536675,Jammu & Kashmir
10,1,2,32,Q2V153878130102,538781301,53878130102,1,0,1,0.41180298,Bihar
8,13,2,17,Q4V153817110106,538171101,53817110106,1,0,1,1.0123578,Rajasthan
29,3,2,14,Q1V177228140204,772281402,77228140204,1,0,0,1.3130465,Karnataka
19,11,1,23,Q2V171047130103,710471301,71047130103,0,0,0,0.6727339,West Bengal
9,19,1,22,Q2V154282220103,542822201,54282220103,0,1,1,0.32675609,Uttar Pradesh
1,13,2,34,Q3V153132110104,531321101,53132110104,1,0,1,0.37703845,Jammu & Kashmir
3,8,2,42,Q4V156243120202,562431202,56243120202,1,0,1,0.14471661,Punjab
27,10,1,41,Q3V179390130101,793901301,79390130101,0,1,0,0.9722448,Maharashtra
32,5,1,14,Q4V151994220205,519942202,51994220205,0,0,1,1.0324041,Kerala
23,20,2,28,Q1V170590130202,705901302,70590130202,1,0,0,0.48983696,Madhya Pradesh
27,13,2,48,Q3V157558120202,575581202,57558120202,1,1,1,0.7670666,Maharashtra
8,30,1,37,Q4V156438130101,564381301,56438130101,0,1,1,3.8832097,Rajasthan
28,10,1,32,Q3V151464110103,514641101,51464110103,0,1,1,0.15703845,Andhra Pradesh
6,12,2,31,Q2V170501130102,705011301,70501130102,1,0,0,0.1731517,Haryana
12,4,1,26,Q1V171505140101,715051401,71505140101,0,1,0,0.017407272,Arunachal Pradesh
27,28,2,28,Q1V157357120204,573571202,57357120204,1,1,1,0.6961841,Maharashtra
14,6,1,32,Q3V175974130101,759741301,75974130101,0,1,0,0.056797251,Manipur
21,2,2,37,Q4V172970120101,729701201,72970120101,1,0,0,0.25115442,Odisha
27,22,2,58,Q2V170767140101,707671401,70767140101,1,0,0,1.6756856,Maharashtra
9,59,2,16,Q1V158354120205,583541202,58354120205,1,0,1,0.31873307,Uttar Pradesh
21,13,2,45,Q1V158722130102,587221301,58722130102,1,0,1,2.2423739,Odisha
36,5,1,17,Q3V172208110203,722081102,72208110203,0,0,0,1.7651213,Telangana
9,9,2,41,Q1V153906120202,539061202,53906120202,1,0,1,0.056684725,Uttar Pradesh
13,10,1,35,Q1V155559230101,555592301,55559230101,0,1,1,0.007099396,Nagaland
9,52,1,26,Q4V153546220101,535462201,53546220101,0,1,1,0.51184309,Uttar Pradesh
27,5,1,60,Q4V151898130101,518981301,51898130101,0,1,1,2.5499833,Maharashtra
19,18,1,15,Q1V150285210105,502852101,50285210105,0,0,1,4.0674152,West Bengal
32,13,1,21,Q4V157557110104,575571101,57557110104,0,0,1,0.96145713,Kerala
22,5,1,56,Q3V159114120201,591141202,59114120201,0,1,1,0.50566733,Chhattisgarh
10,32,1,65,Q2V155227130205,552271302,55227130205,0,0,1,3.9949596,Bihar
21,7,1,35,Q2V152264230101,522642301,52264230101,0,1,1,3.5677769,Odisha
28,12,1,45,Q2V157179130101,571791301,57179130101,0,1,1,2.5674779,Andhra Pradesh
22,19,1,21,Q1V157384120403,573841204,57384120403,0,0,1,0.50203794,Chhattisgarh
